station_name,date_time,temperature,precipitation,windspeed,wind_direction,humidity,vapor_pressure,dew_point_temp,local_pressure,sea_level_pressure,sunshine,solar_radiation,snowfall,new_snowfall_3hr,cloud_type,lowest_cloud,visibility,ground_condition,activity_score
이천,2021-08-16 04:00,20.6,,0.8,70.0,88.0,21.3,18.5,1007.3,1016.6,,,,,,,1829.0,,-0.6899297248279597
경주시,2021-07-22 22:00,25.4,,1.8,340.0,90.0,29.1,23.6,1007.8,1012.4,,,,,,1.0,2005.0,,-1.2058476768228679
대구,2021-08-24 17:00,27.8,,0.7,90.0,87.0,32.4,25.4,993.8,999.9,0.2,0.8,,,ScAcCc,10.0,1541.0,,-2.8462608397536315
해남,2021-08-09 23:00,24.5,,1.4,250.0,88.0,26.9,22.3,1004.3,1006.2,,,,,,62.0,2000.0,,-1.6223404266834867
청주,2021-12-06 00:00,1.3,,0.1,0.0,73.0,4.9,-3.0,1020.8,1028.3,,,,,,,623.0,,-2.157708175207986
장수,2021-10-05 10:00,24.5,,2.5,180.0,63.0,19.2,16.9,976.2,1022.2,1.0,,,,,,2000.0,,0.7994974379596134
순천,2021-04-19 13:00,19.1,,4.1,320.0,26.0,5.8,-0.8,996.9,1016.0,1.0,,,,,,1866.0,,1.2391677599320048
속초,2021-12-12 23:00,-1.0,,1.3,250.0,30.0,1.7,-16.4,1022.4,1024.6,,,,,,,5000.0,,-1.044900639970868
산청,2021-01-03 21:00,-0.7,,2.0,360.0,43.0,2.5,-11.7,1015.2,1032.9,,,,,,,2522.0,,-0.6960102865594745
서귀포,2021-02-28 08:00,11.2,,2.9,50.0,91.0,12.0,9.7,1018.7,1025.0,0.0,,,,ScAc,8.0,1976.0,,-0.15160412032722947
산청,2021-09-22 23:00,17.9,,0.3,0.0,92.0,18.8,16.5,997.6,1013.7,,,,,,,998.0,,-1.563442849926607
보령,2021-08-16 17:00,29.6,,1.8,90.0,50.0,20.6,18.0,1010.2,1011.3,0.5,,,,,14.0,1908.0,,-1.5806016486455898
파주,2021-01-12 01:00,-12.3,,0.4,0.0,82.0,2.0,-14.7,1019.4,1023.5,,,,,,,2688.0,,-8.4174101885769
제주,2021-11-13 04:00,12.8,,4.9,320.0,58.0,8.5,4.7,1018.7,1021.2,,,,,Sc,8.0,4857.0,,1.7247583225091563
청주,2021-04-28 13:00,19.0,,2.1,250.0,39.0,8.5,4.7,1010.1,1016.9,0.1,1.65,,,Cs,,1169.0,,1.067356556910287
부여,2021-02-17 09:00,-5.9,,2.1,320.0,63.0,2.5,-11.8,1019.1,1020.8,0.6,,7.5,,,,1889.0,,-2.9418473162154837
흑산도,2021-04-21 12:00,16.2,,4.4,160.0,69.0,12.6,10.4,1012.7,1021.6,0.5,2.12,,,Ac,34.0,3656.0,,1.7019009561825638
밀양,2021-09-29 05:00,21.2,,0.5,230.0,88.0,22.1,19.1,1008.8,1009.8,,,,,,5.0,699.0,,-1.8922059721434974
안동,2021-06-15 16:00,22.3,,1.9,110.0,77.0,20.6,18.0,989.2,1005.2,0.0,0.82,,,ScAs,12.0,1998.0,,1.0824282743110476
합천,2021-07-04 17:00,28.5,,1.7,230.0,69.0,26.8,22.2,1002.9,1005.9,0.6,,,,,10.0,2000.0,,-1.3177460050746244
상주,2021-12-10 18:00,9.5,0.0,3.1,250.0,85.0,10.0,7.0,1013.5,1025.3,0.0,0.0,,,,8.0,1677.0,,0.13852019783605407
수원,2021-12-13 12:00,-0.3,,2.2,290.0,29.0,1.7,-16.2,1025.1,1030.2,1.0,1.74,,,,,2000.0,,-0.574571560192365
고흥,2021-03-28 19:00,14.7,,2.4,270.0,64.0,10.6,7.9,1000.2,1006.3,0.0,,,,,,1995.0,,2.178929409748466
고창군,2021-02-11 14:00,10.5,,2.0,290.0,50.0,6.3,0.4,1016.3,1023.5,0.7,1.58,,,,67.0,1827.0,,1.9603012374507869
남원,2021-10-09 11:00,25.9,,1.4,160.0,65.0,21.7,18.8,1006.9,1022.2,1.0,,,,,,3665.0,,0.4244924390740755
제천,2021-10-12 09:00,15.7,,2.3,70.0,68.0,12.1,9.8,995.6,1026.9,0.0,,,,,10.0,2000.0,,2.008831063476723
고창,2021-11-12 18:00,7.6,0.3,0.1,0.0,86.0,9.0,5.4,1012.3,1018.7,0.0,0.01,,,,13.0,1967.0,,0.3395835892532979
동두천,2021-04-25 09:00,16.6,,2.0,50.0,60.0,11.2,8.7,1008.1,1021.8,1.0,,,,,,2744.0,,2.2564813203802814
철원,2021-06-02 18:00,26.5,,1.4,270.0,57.0,19.6,17.2,992.7,1010.2,1.0,0.93,,,,,5009.0,,0.3364697176490945
구미,2021-04-17 14:00,15.7,,3.5,290.0,28.0,5.0,-2.7,1006.8,1012.6,0.6,,,,,31.0,1510.0,,1.6063192794782055
의성,2021-06-19 20:00,21.8,,1.2,50.0,72.0,18.8,16.5,990.1,999.4,0.1,,,,,,2000.0,,1.4456233577813922
포항,2021-04-23 23:00,13.9,,4.1,360.0,82.0,12.9,10.8,1022.6,1023.1,,,,,,6.0,1940.0,,-0.11991550122364503
인천,2021-03-16 21:00,5.9,,5.7,20.0,42.0,3.9,-6.0,1009.2,1017.7,,,,,,,1547.0,,0.31267908255887644
흑산도,2021-05-04 16:00,15.7,7.5,13.5,160.0,99.0,17.6,15.5,994.3,1003.1,0.0,0.14,,,StNs,2.0,18.0,,-8.134388024487942
울릉도,2021-07-08 07:00,21.2,1.5,2.3,50.0,96.0,24.1,20.5,980.9,1006.0,0.0,0.03,,,StNs,1.0,8.0,,-5.519871038122112
남원,2021-10-05 08:00,18.2,,1.3,70.0,91.0,19.0,16.7,1007.7,1023.4,1.0,,,,,,1694.0,,-0.3908394969533354
순천,2021-03-30 20:00,11.7,,1.4,270.0,55.0,7.5,2.9,991.8,1011.4,,,,,,,1134.0,,1.6153638864436308
홍성,2021-09-02 15:00,25.9,,2.4,90.0,74.0,24.7,20.9,1005.4,1008.6,0.3,1.39,,,Sc,9.0,5000.0,,0.7014000460218955
대관령,2021-11-23 01:00,-6.1,,9.8,270.0,64.0,2.5,-11.8,920.3,1014.9,,,,,,,1783.0,,-6.144868889994324
충주,2021-10-10 00:00,18.5,,0.2,0.0,95.0,20.1,17.6,1007.7,1021.1,,,,,,,726.0,,-2.296855078218274
부여,2021-05-25 02:00,13.0,,0.1,0.0,96.0,14.3,12.3,1007.7,1009.3,,,,,,,567.0,,-2.282366328679241
목포,2021-08-02 15:00,29.0,,2.3,340.0,82.0,32.8,25.6,998.1,1003.1,0.3,1.43,,,Sc,10.0,1703.0,,-2.59806428649185
서산,2021-04-08 01:00,7.8,,0.5,340.0,64.0,6.8,1.4,1016.2,1019.3,,,,,,,4366.0,,1.6002035972412791
보령,2021-11-29 20:00,8.4,,1.2,50.0,75.0,8.2,4.2,1022.0,1023.2,,,,,,,1198.0,,0.7470236972017734
남해,2021-07-29 16:00,31.0,,2.2,230.0,64.0,28.6,23.3,996.4,1001.5,1.0,,,,,,1955.0,,-2.733096334257393
청송군,2021-11-12 17:00,6.5,,2.5,290.0,45.0,4.3,-4.6,990.0,1015.4,0.2,0.24,,,,4.0,5000.0,,2.2624897768168006
금산,2021-07-29 18:00,31.6,,2.1,290.0,59.0,27.4,22.6,981.4,1000.3,0.9,,,,,,2000.0,,-3.0276202055319335
원주,2021-02-17 11:00,-7.2,,2.5,270.0,34.0,1.2,-20.4,998.2,1017.5,1.0,1.79,0.7,,,,1967.0,,-3.7736945459017828
성산,2021-09-19 23:00,24.2,,2.5,70.0,69.0,20.8,18.1,1013.0,1015.3,,,,,,8.0,2000.0,,0.3104109434883018
목포,2021-08-14 06:00,23.0,3.6,1.6,70.0,93.0,26.1,21.8,1000.3,1005.4,0.0,0.0,,,StNs,8.0,945.0,,-1.6964621777633164
제천,2021-03-30 15:00,17.3,,2.2,270.0,20.0,3.9,-5.9,979.6,1010.1,1.0,,,,,,1990.0,,1.5904057089216175
함양군,2021-02-11 23:00,2.2,,0.2,0.0,71.0,5.1,-2.5,1005.9,1024.9,,,,,,,1195.0,,-1.2272680339130906
진주,2021-12-16 08:00,3.7,,0.4,0.0,95.0,7.5,2.9,1017.2,1020.9,0.0,0.0,,,,23.0,311.0,,-3.375350537240348
영광군,2021-02-15 18:00,0.5,,2.9,340.0,54.0,3.4,-7.7,1012.8,1017.5,0.0,0.08,,,,11.0,1057.0,,-1.334814117828417
남원,2021-10-02 20:00,19.8,,2.2,70.0,84.0,19.4,17.0,1000.9,1016.5,,,,,,,1296.0,,0.2884974186641617
홍성,2021-09-15 08:00,19.8,,1.3,20.0,79.0,18.2,16.0,1013.0,1016.2,1.0,0.65,,,,,4279.0,,1.370655677081003
장수,2021-06-10 19:00,21.6,0.0,3.8,160.0,70.0,17.9,15.8,965.0,1010.8,0.0,,,,,,1850.0,,2.2673663855848853
고흥,2021-07-19 20:00,25.9,,0.7,90.0,82.0,27.2,22.5,1006.9,1012.8,0.0,,,,,49.0,2000.0,,-0.7680758086324099
순천,2021-12-24 11:00,5.8,,0.5,110.0,59.0,5.4,-1.6,999.1,1019.4,0.3,,,,,38.0,745.0,,0.6798072567041686
고산,2021-09-29 19:00,25.3,,1.8,160.0,98.0,31.5,24.9,999.8,1007.9,0.0,0.0,,,,13.0,756.0,,-3.320299381402432
산청,2021-09-20 21:00,22.5,,2.8,70.0,85.0,23.1,19.8,995.6,1011.4,,,,,,5.0,2291.0,,0.8423139770021253
고창군,2021-09-15 23:00,22.2,,2.1,20.0,52.0,13.8,11.8,1006.8,1013.6,,,,,,,5000.0,,2.060167940996645
추풍령,2021-04-13 14:00,15.1,,6.0,270.0,51.0,8.7,5.0,982.4,1011.1,0.5,2.36,,,,10.0,2000.0,,1.2434368067163601
동해,2021-08-25 17:00,23.0,1.4,0.5,180.0,99.0,27.7,22.8,1002.7,1007.3,0.0,,,,,2.0,766.0,,-2.278182527509526
산청,2021-09-06 13:00,21.2,1.8,0.7,320.0,95.0,23.8,20.3,1001.9,1017.9,0.0,,,,,,1001.0,,-0.8536966241648213
세종,2021-11-10 09:00,4.4,,1.6,340.0,90.0,7.5,2.8,997.7,1008.7,0.2,,,,,3.0,1803.0,,-0.9077280733073944
고창,2021-10-19 22:00,8.2,,1.5,70.0,78.0,8.4,4.5,1015.1,1021.5,,,,,,,1903.0,,0.9057264798855339
전주,2021-03-05 21:00,8.2,,0.7,290.0,78.0,8.4,4.5,1014.4,1021.8,,,,,Ci,,446.0,,-0.2823767107633711
광양시,2021-06-12 12:00,26.5,,3.7,70.0,73.0,25.2,21.2,1001.5,1011.5,0.1,1.98,,,,12.0,1633.0,,-0.3015654924133978
문경,2021-12-25 22:00,-10.9,,7.5,290.0,47.0,1.3,-20.0,1008.7,1031.6,,,,,,,5450.0,,-6.251534208693111
춘천,2021-05-12 10:00,17.7,,1.6,320.0,39.0,7.8,3.5,1006.1,1015.0,1.0,1.87,,,,,2000.0,,1.4580914753619463
춘천,2021-08-20 12:00,28.6,,0.9,200.0,56.0,21.8,18.9,1004.0,1012.5,1.0,2.95,,,,,1982.0,,-2.227375676855881
영주,2021-04-04 00:00,11.3,4.7,1.3,140.0,100.0,13.3,11.2,985.5,1010.6,,,,,,,277.0,,-5.061028983968859
산청,2021-10-07 07:00,17.3,,0.5,320.0,99.0,19.5,17.1,1001.9,1018.1,0.0,,,,,1.0,427.0,,-2.37185766066664
임실,2021-03-16 12:00,12.8,,2.0,340.0,31.0,4.6,-3.9,986.8,1016.0,1.0,,,,,,2000.0,,2.413918870630783
울릉도,2021-06-13 13:00,20.1,0.4,0.8,70.0,95.0,22.2,19.2,984.3,1009.7,0.0,0.57,,,St,1.0,5.0,,-6.092439169413297
울산,2021-01-31 01:00,1.3,,1.5,20.0,60.0,4.0,-5.6,1018.5,1028.8,,,,,,,1552.0,,-1.320755133069889
홍성,2021-12-28 12:00,-1.6,,0.9,50.0,99.0,5.4,-1.7,1025.7,1029.3,0.0,0.56,0.6,,Sc,13.0,443.0,,-5.734993342968573
울릉도,2021-07-20 08:00,27.7,,1.0,200.0,81.0,30.0,24.1,991.0,1015.8,1.0,1.41,,,Ci,,2000.0,,-2.355165181853419
이천,2021-02-10 11:00,0.7,,1.2,140.0,62.0,4.0,-5.7,1017.1,1027.3,0.0,,,,,8.0,1308.0,,-0.7379178902135498
완도,2021-09-12 20:00,24.2,,3.4,140.0,77.0,23.2,19.9,1009.6,1013.6,,,,,,,1700.0,,0.8570711981422005
성산,2021-10-10 07:00,23.3,,0.4,0.0,89.0,25.3,21.3,1017.0,1019.3,0.0,,,,,7.0,2000.0,,-0.5330384955827195
통영,2021-01-02 23:00,-0.9,,2.7,360.0,38.0,2.2,-13.4,1025.7,1029.7,,,,,,,2000.0,,-2.1852055089143625
영주,2021-07-28 14:00,33.3,,1.6,110.0,41.0,20.9,18.2,979.3,1002.3,1.0,,,,,,2000.0,,-4.41801492505156
완도,2021-03-17 18:00,12.8,,2.8,140.0,55.0,8.1,3.9,1014.3,1018.6,0.5,,,,,,2000.0,,2.3005633427917327
고창군,2021-04-24 05:00,14.8,,1.8,50.0,33.0,5.6,-1.3,1011.0,1018.0,,,,,,41.0,5000.0,,2.2270296217091685
인천,2021-02-19 10:00,-0.1,,3.9,160.0,52.0,3.2,-8.7,1011.1,1019.8,1.0,1.21,,,,,1767.0,,-0.6967667431148786
제주,2021-02-02 06:00,4.0,,4.1,360.0,62.0,5.0,-2.6,1023.0,1025.6,,,,,Sc,8.0,1950.0,,-0.8121508520853548
의성,2021-08-04 03:00,24.2,,0.4,0.0,99.0,29.8,24.0,999.6,1008.8,,,,,,31.0,418.0,,-4.825408587614689
금산,2021-05-18 03:00,14.4,,1.1,340.0,97.0,15.9,13.9,989.9,1010.2,,,,,,6.0,970.0,,-2.1665485528349717
북춘천,2021-11-30 22:00,1.5,,4.5,270.0,71.0,4.9,-3.1,999.7,1011.6,,,,,ScAs,10.0,1600.0,,-1.1033082933991198
영월,2021-11-04 21:00,8.4,,0.1,0.0,85.0,9.3,6.0,992.6,1021.7,,,,,,,627.0,,-0.3003453305997167
진도군,2021-10-19 18:00,14.3,,5.0,320.0,59.0,9.5,6.3,1017.8,1019.0,0.1,,,,,45.0,2000.0,,1.861203436621877
울릉도,2021-06-12 06:00,19.2,0.5,5.0,230.0,95.0,21.0,18.3,987.4,1012.8,0.0,0.1,,,,1.0,9.0,,-6.93190065272497
포항,2021-09-17 14:00,20.2,0.0,6.7,20.0,87.0,20.5,17.9,1008.3,1008.8,0.0,0.27,,,ScAs,7.0,1240.0,,0.44918923068204775
구미,2021-08-26 20:00,26.0,0.0,2.1,270.0,80.0,26.8,22.2,1008.1,1013.7,0.0,,,,,53.0,2000.0,,-0.21414904087948938
대구,2021-04-03 09:00,13.2,,3.0,140.0,84.0,12.7,10.5,1010.5,1017.0,0.0,0.55,,,ScAs,18.0,1086.0,,0.10848270023137907
충주,2021-07-15 23:00,21.6,,0.5,110.0,95.0,24.4,20.7,1002.6,1015.9,,,,,,2.0,1149.0,,-2.3888404205116913
부산,2021-03-16 12:00,19.2,,3.0,250.0,54.0,11.9,9.6,1003.3,1011.4,1.0,2.8,,,Sc,10.0,2931.0,,1.3867555685344093
완도,2021-01-02 03:00,4.2,,3.1,270.0,57.0,4.7,-3.5,1020.8,1025.2,,,,,,16.0,2000.0,,-0.4599222839751488
광양시,2021-01-26 21:00,6.9,,0.6,320.0,78.0,7.7,3.3,1008.0,1018.8,,,,,,,1641.0,,0.7374420680842548
동해,2021-02-25 16:00,8.2,,1.1,110.0,60.0,6.5,0.8,1017.1,1022.1,0.0,,,,,,1983.0,,1.8199136938934184
강릉,2021-07-21 12:00,31.3,,2.3,320.0,64.0,29.1,23.6,1011.9,1014.9,1.0,3.0,,,,8.0,3566.0,,-2.885762770423347
제천,2021-06-24 06:00,16.3,,0.6,70.0,98.0,18.1,15.9,982.6,1013.4,0.0,,,,,1.0,499.0,,-2.9449098530015836
충주,2021-08-13 14:00,27.4,,1.3,110.0,70.0,25.5,21.4,993.1,1006.0,0.1,,,,,62.0,1675.0,,-0.8205974784482618
홍천,2021-04-11 20:00,15.3,,0.4,0.0,41.0,7.1,2.1,1009.8,1026.6,0.0,,,,,,1477.0,,2.1718959152455364
보은,2021-12-14 03:00,-6.6,,0.2,0.0,86.0,3.2,-8.5,1004.4,1026.6,,,,,,12.0,1343.0,,-5.958283793603542
해남,2021-01-21 11:00,12.6,,3.4,110.0,65.0,9.4,6.1,1022.6,1024.6,0.9,,,,,40.0,2000.0,,2.189850099928977
서산,2021-03-21 12:00,8.9,,6.4,290.0,62.0,7.1,2.0,1012.6,1015.7,0.9,2.27,,,,,5010.0,,1.8382050431013148
인제,2021-11-19 04:00,12.8,,4.3,180.0,71.0,10.4,7.6,992.0,1015.9,,,,,,,1249.0,,0.11509165646428743
성산,2021-02-04 13:00,8.3,,2.5,340.0,37.0,4.1,-5.5,1024.3,1026.8,1.0,,,,,,2000.0,,2.0827515205915965
부여,2021-04-29 12:00,15.9,,2.9,270.0,73.0,13.1,11.0,1006.4,1008.0,0.6,,,,,6.0,869.0,,0.7445763802005282
경주시,2021-05-30 05:00,12.7,,3.0,200.0,92.0,13.5,11.4,1005.0,1009.8,,,,,,,1721.0,,-1.2245877130545826
장수,2021-04-30 22:00,9.6,,1.0,160.0,70.0,8.3,4.3,960.6,1008.6,,,,,,20.0,1946.0,,1.766852913287733
북강릉,2021-04-14 02:00,8.5,,1.4,200.0,54.0,6.0,-0.2,1004.5,1013.6,,,,,,19.0,2000.0,,0.7847869619177978
파주,2021-02-18 03:00,-10.4,,2.7,290.0,45.0,1.3,-20.0,1018.2,1022.2,,,,,,,1390.0,,-7.40755206116368
영광군,2021-04-16 23:00,10.0,,0.8,50.0,93.0,11.4,8.9,1013.5,1018.0,,,,,,,317.0,,-2.9827471757638957
충주,2021-10-25 04:00,3.4,,0.4,0.0,95.0,7.4,2.6,1011.5,1025.9,,,,,,,366.0,,-4.295111772704985
서귀포,2021-08-28 03:00,25.6,,1.9,250.0,99.0,32.4,25.4,1008.1,1014.0,,,,,Sc,8.0,1745.0,,-3.818626960995293
보성군,2021-11-18 16:00,17.0,,2.8,250.0,50.0,9.6,6.4,1017.4,1017.6,1.0,1.02,,,,,3103.0,,2.1080014481057257
영천,2021-03-22 15:00,12.5,,5.4,290.0,22.0,3.2,-8.6,1006.9,1018.4,1.0,,,,,,4488.0,,2.5908750678492143
이천,2021-12-28 18:00,-2.7,0.0,0.0,0.0,78.0,3.9,-6.0,1017.6,1027.9,0.0,,,,,8.0,430.0,,-3.4140301516807123
정읍,2021-01-09 15:00,-6.9,,4.6,20.0,50.0,1.8,-15.6,1014.1,1023.0,1.0,,13.8,,,,2000.0,,-3.5961497255120087
강릉,2021-04-13 06:00,10.3,,1.3,290.0,92.0,11.5,9.0,1003.4,1006.7,0.0,0.0,,,,2.0,2069.0,,-0.9749868313877839
흑산도,2021-04-11 01:00,10.0,,2.6,160.0,82.0,10.0,7.0,1021.8,1031.1,,,,,,,4470.0,,0.5821274617750585
문경,2021-01-01 21:00,-1.9,0.0,2.1,290.0,71.0,3.8,-6.4,1002.6,1024.6,,,,,,10.0,2559.0,,-1.5721233864910622
대구,2021-06-22 22:00,20.1,,3.1,140.0,67.0,15.7,13.7,1005.1,1011.4,,,,,,9.0,2000.0,,2.675271420731661
흑산도,2021-10-12 07:00,17.1,0.3,4.2,360.0,99.0,19.2,16.9,1012.3,1021.2,0.0,0.0,,,StNs,2.0,287.0,,-3.1200820308318638
통영,2021-02-26 06:00,6.4,2.6,4.7,360.0,100.0,9.5,6.3,1016.0,1019.9,,,,,,3.0,750.0,,-5.4991718489884045
충주,2021-05-01 22:00,8.6,,1.6,270.0,85.0,9.5,6.2,995.0,1008.8,,,,,,,1658.0,,0.20578373816416384
태백,2021-03-03 09:00,-5.3,,0.2,0.0,83.0,3.4,-7.7,944.5,1033.7,1.0,,15.4,,,,924.0,,-3.568721116099883
제주,2021-01-09 15:00,1.7,0.5,6.5,340.0,85.0,5.9,-0.5,1020.6,1023.2,0.3,0.81,5.5,0.0,CuSc,3.0,1942.0,,-2.570309113456295
함양군,2021-11-04 10:00,11.5,,0.7,180.0,60.0,8.1,3.9,1002.5,1020.8,1.0,1.35,,,,,801.0,,1.544163132545943
거창,2021-03-02 19:00,3.1,,1.9,340.0,62.0,4.8,-3.4,998.7,1027.1,0.0,,,,,,2000.0,,0.3070396006340278
대전,2021-11-07 18:00,18.1,,3.6,180.0,54.0,11.2,8.6,1010.0,1018.2,0.0,0.02,,,Ci,,2369.0,,2.1145050987594396
영덕,2021-08-16 05:00,19.3,,0.0,0.0,95.0,21.2,18.4,1011.9,1016.6,,,,,,12.0,1083.0,,-2.043144731352967
목포,2021-06-01 18:00,26.0,,2.7,320.0,47.0,15.8,13.8,1008.7,1013.8,1.0,1.16,,,Ci,,1997.0,,0.20767127535878827
인제,2021-10-23 10:00,6.2,,0.9,90.0,84.0,7.9,3.6,1006.3,1031.3,0.4,,,,,3.0,1261.0,,0.11392572889525066
부안,2021-05-31 22:00,19.4,,0.0,0.0,79.0,17.7,15.6,1011.7,1013.1,,,,,,19.0,3699.0,,1.8160260557638983
울산,2021-09-05 07:00,21.6,0.0,2.3,340.0,86.0,22.1,19.1,1008.4,1017.8,0.3,,,,ScAc,6.0,2000.0,,0.48810366356724777
백령도,2021-02-12 03:00,2.1,,2.4,110.0,100.0,7.1,2.0,1019.1,1023.6,,,,,St,3.0,253.0,,-6.418977752298451
영광군,2021-07-29 17:00,31.0,,2.2,250.0,64.0,28.6,23.3,996.9,1001.0,0.8,1.98,,,,56.0,3880.0,,-2.3192957387431345
울릉도,2021-12-09 13:00,11.4,,0.7,90.0,70.0,9.4,6.1,1003.2,1029.9,1.0,1.66,,,ScCi,7.0,2000.0,,2.113149398038992
산청,2021-08-18 02:00,20.4,,0.1,0.0,95.0,22.7,19.5,993.8,1009.7,,,,,,12.0,2766.0,,-1.300478673832604
울릉도,2021-02-14 15:00,12.7,,2.8,230.0,92.0,13.5,11.4,986.7,1012.8,0.0,0.73,,,ScAs,3.0,1492.0,,-0.512821646742727
양산시,2021-10-03 01:00,18.1,,0.0,0.0,99.0,20.5,17.9,1017.7,1018.4,,,,,,,978.0,,-2.529350452811214
제주,2021-04-19 05:00,10.5,,1.5,180.0,35.0,4.4,-4.3,1017.3,1019.8,,,,,,,2000.0,,0.9827044903628388
순창군,2021-03-30 22:00,9.8,,0.0,0.0,58.0,7.0,1.9,998.0,1013.6,,,,,,,3306.0,,2.8085705320631957
제주,2021-09-02 01:00,25.5,,2.3,290.0,89.0,28.9,23.5,1008.4,1010.8,,,,,,2.0,2000.0,,-1.9331209554804496
철원,2021-02-09 11:00,-2.4,,2.8,200.0,37.0,1.9,-15.1,1010.9,1030.8,1.0,1.73,,,,,5009.0,,-0.48345154853917716
완도,2021-02-23 09:00,4.2,,1.3,290.0,36.0,3.0,-9.5,1021.6,1026.0,0.5,,,,,,2000.0,,1.1662174087869557
북강릉,2021-02-03 19:00,0.2,,4.7,230.0,35.0,2.2,-13.4,1010.4,1019.9,,,,,,,2000.0,,-1.1027577842604126
성산,2021-07-30 07:00,23.9,,0.5,340.0,99.0,29.3,23.7,1000.5,1002.8,0.1,,,,,6.0,2000.0,,-2.2147279200390795
고흥,2021-06-20 01:00,18.5,,0.0,0.0,99.0,21.0,18.3,995.9,1001.9,,,,,,74.0,471.0,,-3.304822501578816
영월,2021-06-22 15:00,20.4,0.5,2.6,90.0,92.0,22.0,19.0,980.4,1007.9,0.2,,,,,10.0,1095.0,,-0.2269072608231294
의령군,2021-05-23 00:00,16.0,,1.2,360.0,90.0,16.3,14.3,1008.9,1010.6,,,,,,,1426.0,,-0.9126593858077408
철원,2021-11-19 02:00,13.0,,2.4,200.0,95.0,14.2,12.2,998.4,1016.9,,,,,,,2080.0,,-1.3594859937572665
대전,2021-04-05 13:00,15.8,,2.0,50.0,32.0,5.8,-0.8,1014.5,1022.9,1.0,3.35,,,,,3716.0,,1.9813939946026853
북강릉,2021-10-27 02:00,14.7,,0.4,0.0,52.0,8.7,4.9,1006.7,1015.6,,,,,,52.0,902.0,,0.7692537579189005
순천,2021-06-04 16:00,24.3,,3.7,290.0,39.0,11.8,9.4,982.5,1000.9,1.0,,,,,,1908.0,,1.3143785973820765
함양군,2021-09-18 21:00,18.7,,0.3,0.0,90.0,19.4,17.0,999.2,1016.8,,,,,,,3043.0,,0.6988628700063917
서귀포,2021-03-03 10:00,9.8,,2.2,50.0,59.0,7.1,2.1,1023.7,1030.1,0.8,,,,ScCi,11.0,2000.0,,2.220076177490904
영천,2021-10-15 17:00,18.8,0.0,1.3,140.0,83.0,17.9,15.8,1006.8,1018.0,0.0,,,,,2.0,2510.0,,1.1496061438525544
양평,2021-07-13 06:00,23.5,,0.1,0.0,100.0,28.8,23.4,1005.5,1010.9,0.0,,,,,6.0,667.0,,-4.261091641857957
세종,2021-11-15 14:00,16.4,,0.6,50.0,41.0,7.6,3.0,1010.0,1020.6,1.0,,,,,,4473.0,,2.9682828234640652
정선군,2021-02-19 10:00,-2.7,,2.8,180.0,45.0,2.3,-13.0,982.3,1021.0,1.0,,,,,,1373.0,,-1.5700305743436838
북강릉,2021-03-11 08:00,10.3,,1.6,180.0,41.0,5.1,-2.4,1016.7,1025.9,0.9,0.38,,,Ci,,1374.0,,2.017987618304777
완도,2021-08-26 15:00,29.7,,1.7,340.0,65.0,27.1,22.4,1008.8,1012.8,1.0,,,,,,1976.0,,-2.1232182764496774
고흥,2021-05-30 03:00,11.6,,0.0,0.0,85.0,11.6,9.1,1002.6,1008.8,,,,,,,2000.0,,0.28352531486649935
양평,2021-02-04 07:00,-4.8,,2.0,290.0,54.0,2.3,-12.7,1021.9,1028.0,,,3.4,,,,2000.0,,-2.787956026825846
진도군,2021-06-09 00:00,21.1,,1.7,200.0,91.0,22.7,19.5,1013.1,1014.2,,,,,,,1297.0,,-1.3182828510309674
여수,2021-01-17 21:00,-0.8,,4.0,270.0,51.0,3.0,-9.6,1018.9,1027.3,,,,,,,2000.0,,-1.28307317873075
구미,2021-10-05 20:00,21.4,,0.4,0.0,78.0,19.7,17.3,1015.4,1021.1,,,,,,,2000.0,,1.0399137323823489
백령도,2021-07-10 23:00,22.2,,4.5,160.0,99.0,26.4,22.0,1003.1,1007.2,,,,,,4.0,47.0,,-6.231963527730478
완도,2021-12-03 22:00,6.1,,3.3,320.0,51.0,4.8,-3.2,1019.1,1023.5,,,,,,18.0,2000.0,,1.0177022649712888
홍천,2021-12-25 07:00,-9.2,,2.5,290.0,48.0,1.5,-18.2,1011.4,1029.9,,,,,,9.0,5009.0,,-4.343751909318433
대관령,2021-03-30 08:00,1.8,,0.8,180.0,60.0,4.2,-5.1,921.7,1013.3,1.0,0.74,,,,51.0,1650.0,,0.5743014451774422
영주,2021-01-01 09:00,-7.0,,1.1,160.0,57.0,2.1,-14.1,1000.2,1027.6,0.7,,,,,,1988.0,,-3.075101743276664
제천,2021-03-16 03:00,8.9,0.8,1.7,200.0,97.0,11.0,8.4,980.1,1011.7,,,,,,3.0,137.0,,-5.149862519185496
장흥,2021-10-09 05:00,18.5,,0.1,0.0,99.0,21.0,18.3,1016.1,1021.3,,,,,,,821.0,,-2.8464181022825974
북강릉,2021-04-25 15:00,13.0,,1.5,360.0,52.0,7.7,3.3,1013.5,1022.6,1.0,2.91,,,,,2000.0,,2.018184267909091
청송군,2021-10-24 18:00,9.5,,0.6,250.0,65.0,7.7,3.2,1000.3,1025.7,0.0,0.04,,,,,5000.0,,2.9593509236230555
천안,2021-09-18 02:00,14.4,,0.2,0.0,99.0,16.2,14.2,1003.4,1013.4,,,,,,,749.0,,-2.4689218736953498
